sLong,sLat,mean,lu_avg_01,lu_avg_02,lu_avg_03,lu_avg_04,lu_avg_05,lu_avg_06,lu_avg_07,lu_avg_08,lu_avg_09,lu_avg_10,lu_avg_11,lu_avg_12,prec,tmin,tmax,soil_avg_01,soil_avg_02,soil_avg_03,soil_avg_04,soil_avg_05,soil_avg_06,soil_avg_07,soil_avg_08,soil_avg_09,soil_avg_10,hydro_avg_01,hydro_avg_02,hydro_avg_03,hydro_avg_04,hydro_avg_05,hydro_avg_06,hydro_avg_07,hydro_avg_08,hydro_avg_09,hydro_avg_10,hydro_avg_11,hydro_avg_12,hydro_avg_13,hydro_avg_14,hydro_avg_15,hydro_avg_16,hydro_avg_17,hydro_avg_18,hydro_avg_19,dem_avg,slope_ave,lentic_lotic01
-84.662498,45.487499,0.273333333333333,3,0,25,23,0,2,23,0,0,0,0,21,50135,-8,109,65,56,54,35,10,7,21,1397,240,4,62,110,28,9570,260,-130,390,137,-57,181,-64,642895,80054,27571,24,207572,110031,207572,110031,225,92,0
-84.654167,45.420834,0.31,3,0,25,23,0,2,23,0,0,0,0,21,50135,-8,109,65,56,54,35,10,7,21,1397,240,4,62,110,28,9570,260,-130,390,137,-57,181,-64,642895,80054,27571,24,207572,110031,207572,110031,225,92,0
-84.645836,41.820835,0.69,0,0,4,2,0,11,81,0,0,0,0,1,7435,-39,65,26,59,32,48,21,4,22,1476,240,2,84,114,30,9429,278,-100,378,181,-41,201,-41,98278,10392,4968,21,30328,17432,30328,17432,341,48,1
-84.645836,42.154167,1.01333333333333,0,0,7,3,0,12,76,0,0,0,0,2,5250,18,138,28,58,35,46,19,3,22,1509,240,2,84,112,29,9513,279,-99,378,182,-42,203,-42,53945,5778,2604,22,16639,9234,16639,9234,329,32,1
-84.637497,41.712502,2.13333333333333,1,0,4,5,0,10,74,0,2,0,0,4,1741,20,143,26,59,33,47,20,4,22,1500,240,4,86,115,30,9480,282,-99,381,184,-40,204,-40,17909,1898,909,21,5522,3209,5522,3209,299,32,1
-84.620834,41.912498,0.693333333333333,2,0,5,3,0,11,74,0,2,0,0,3,6109,18,139,26,58,34,46,20,4,21,1497,240,3,83,114,30,9420,277,-100,377,180,-42,201,-42,62602,6653,3174,21,19294,11172,19294,11172,348,36,1
-84.620834,44.854168,0.766666666666667,4,0,47,31,0,1,16,0,0,0,0,1,4497,-14,116,56,55,54,36,10,8,17,1429,240,4,57,121,29,9917,269,-140,409,170,-74,180,-74,56389,6712,2177,30,19376,8278,19376,8278,407,73,1
-84.620834,45.262501,0.433333333333333,0,0,50,28,0,2,18,0,0,0,0,1,21783,-11,115,62,54,52,38,10,7,18,1425,240,4,60,115,28,9748,266,-134,400,172,-60,181,-68,287038,35138,12292,24,93205,47950,93205,47950,341,118,2
-84.604164,41.262501,9.05266666666666,0,0,0,0,0,16,83,0,0,0,0,0,3155.6,-19.8,95.4,19,63,32,48,21,3,25,1533,240,1,93,119,30,9617,290,-99,389,192,-21,212,-36,39789,4232,1978,21,12457,7176,12457,7176,219,5,1
-84.595833,44.787498,0.49,3,0,33,22,0,4,38,0,0,0,0,1,12895,-14,117,53,55,58,34,8,7,17,1438,240,3,57,121,29,9939,270,-141,411,171,-74,181,-74,162651,19456,6273,31,56083,23841,56083,23841,401,64,2
-84.570831,33.745834,1.57203174603175,21,0,11,34,0,2,11,0,16,0,0,3,939920.666666667,47,187.666666666667,39,46,45,35,20,7,11,1399,240,5,148,128,39,7168,306,-16,322,68,153,238,53,9238578,1019244,601858,14,2759976,1953671,2759976,1953671,408,122,4
-84.520836,41.8125,0.646666666666667,0,0,5,1,0,13,79,0,0,0,0,1,2691,-38,66,25,59,33,47,20,3,21,1485,240,2,85,114,30,9468,280,-100,380,183,-41,203,-41,34991,3692,1794,20,10761,6281,10761,6281,327,31,1
-84.487503,41.170834,8.8410119047619,0,0,0,0,0,5,94,0,1,0,0,0,51446,-12.75,102.5,22,65,26,49,25,5,27,1459,240,2,96,116,30,9635,292,-95,387,196,-33,216,-33,641022,67417,32139,21,200991,116452,200991,116452,235,7,3
-84.479164,44.362499,0.47,9,0,22,47,0,3,10,0,2,0,0,4,3671,-7,118,100,54,55,31,12,7,21,1358,240,2,60,120,29,9844,269,-135,404,172,-70,183,-70,47107,5766,1892,29,15998,7348,15998,7348,368,34,0
-84.470833,33.795834,2.843,9,0,2,14,1,0,1,0,72,0,0,0,7116.6,46.8,178,27,48,46,35,20,6,9,1462,240,5,159,123,38,7352,317,-4,321,78,164,252,63,69453,7701,4191,16,21016,13991,21016,13991,290,54,1
-84.45417,33.962502,1.51375,13,0,1,17,0,0,1,0,67,0,0,0,14378.5,21.5,150.5,31,46,48,34,18,7,10,1478,240,5,154,124,38,7420,313,-10,323,72,159,248,57,142006,15769,8940,16,42646,28567,42646,28567,327,56,2
-84.445831,33.954166,1.15,13,0,1,17,0,0,1,0,67,0,0,0,14566,84,223,31,46,48,34,18,7,10,1476,240,5,154,124,38,7414,313,-10,323,72,160,248,57,162209,18013,10215,16,48727,32644,48727,32644,325,53,2
-84.4375,33.829166,2.03122023809524,13,0,0,7,0,0,0,0,78,0,0,0,45163,25.5,154.5,28,48,47,34,18,7,9,1474,240,5,157,124,38,7335,315,-6,321,76,162,250,61,445023,49365,27807,16,134586,90806,134586,90806,297,53,2
-84.4375,33.837502,2.26624242424242,13,0,0,12,0,0,1,0,74,0,0,0,17246.6,69,205.6,31,47,47,34,19,7,10,1462,240,5,156,124,38,7338,315,-7,322,75,162,249,60,178019,19754,11205,16,53743,36186,53743,36186,298,57,1
-84.429169,33.820835,1.48333333333333,13,0,0,7,0,0,0,0,78,0,0,0,40597,8,133,28,48,47,34,18,7,9,1473,240,5,157,124,38,7335,315,-6,321,76,162,250,61,441071,48927,27566,16,133391,90013,133391,90013,297,53,2
-84.42083,42.945835,0.99,1,0,9,3,0,9,74,0,0,0,0,4,2498,17,135,27,58,37,45,18,5,22,1524,240,3,81,110,28,9674,280,-104,384,192,-47,202,-47,26549,3027,1156,26,8248,4263,8248,4263,248,20,1
-84.412498,41.095833,7.1469742063492,0,0,0,0,0,6,93,0,1,0,0,0,134083.5,-18.625,94.75,24,65,25,50,25,5,26,1458,240,3,98,116,30,9661,293,-95,388,198,-32,217,-32,1675975,175877,87570,20,524181,309034,524181,309034,235,7,3
-84.412498,41.387501,5.5628073723662,0,0,2,1,0,9,87,0,0,0,0,0,151408.818181818,-27.0909090909091,82.2727272727273,20,62,32,47,21,3,23,1501,240,1,89,115,30,9481,286,-97,383,187,-37,208,-37,1954123,205110,101743,20,598963,358314,598963,358314,253,21,3
-84.412498,42.745834,0.808333333333334,2,1,7,4,0,10,70,0,4,0,0,2,5254,18,134,26,60,41,42,17,4,21,1537,240,2,81,109,28,9658,278,-104,382,202,-47,202,-47,55583,6232,2492,25,17078,9022,17078,9022,269,20,1
-84.412498,42.929165,1.13333333333333,0,0,8,0,0,12,78,0,0,0,0,1,1767,17,135,26,58,37,45,18,4,21,1526,240,3,81,110,28,9664,279,-104,383,192,-47,202,-47,18747,2136,816,26,5817,3013,5817,3013,249,18,1
-84.404167,33.820835,1.80433712121212,13,0,0,7,0,0,0,0,79,0,0,0,40158,45,177.75,28,48,47,34,18,7,9,1474,240,5,157,123,38,7315,314,-6,320,76,162,249,61,401586,44550,25149,16,121452,82057,121452,82057,299,53,2
-84.404167,42.195835,0.99,1,0,10,14,0,6,60,0,9,0,0,1,16887,19,138,29,57,37,45,18,4,21,1523,240,3,85,110,29,9530,281,-97,378,205,-41,205,-41,173605,19159,8337,23,53919,29478,53919,29478,306,31,2
-84.395836,41.245834,6.5041626984127,0,0,0,1,0,8,89,0,1,0,0,0,646980.2,-13,98.6,24,64,26,50,25,5,26,1470,240,3,98,114,29,9567,291,-92,383,196,-30,216,-30,7932472,847658,414601,21,2506541,1462481,2506541,1462481,247,12,4
-84.387497,45.537498,0.543333333333333,7,0,23,43,0,4,19,0,0,0,0,3,135216,-12,112,69,56,58,33,9,8,19,1404,240,4,59,117,28,9846,269,-137,406,173,-62,182,-70,1804958,218855,77702,26,605831,299751,605831,299751,261,58,3
-84.379166,33.870834,1.6289420995671,13,0,0,8,0,0,0,0,77,0,0,0,13192.5,23,153.5,29,48,47,35,19,7,10,1465,240,4,155,124,38,7317,313,-8,321,74,162,248,59,130374,14468,8257,16,39348,26588,39348,26588,305,52,1
-84.379166,43.670834,0.81,1,0,24,21,0,6,46,0,0,0,0,1,347542,3,128,52,56,53,36,11,6,19,1470,240,2,71,118,29,9770,278,-120,398,183,-58,193,-58,4051683,495735,162267,27,1329939,641001,1329939,641001,259,32,4
-84.362503,33.820835,1.1,13,0,0,8,0,0,0,0,77,0,0,0,30176,7,133,29,47,48,34,18,7,9,1476,240,5,157,124,38,7310,314,-6,320,76,162,249,61,328296,36425,20670,16,99287,67192,99287,67192,301,52,2
-84.362503,44.204166,0.773333333333333,0,0,40,39,0,2,18,0,0,0,0,0,2577,-5,121,60,53,60,33,7,7,18,1458,240,2,62,120,29,9872,272,-133,405,175,-68,186,-68,32727,4042,1311,28,11051,5117,11051,5117,338,79,1
-84.354164,33.679165,1.54446428571429,10,0,3,11,0,2,6,0,67,0,0,0,10305,43.2,173,25,49,45,35,20,6,10,1484,240,4,161,122,38,7325,318,-2,320,80,166,254,65,109085,12107,6491,16,33038,22189,33038,22189,288,64,2
-84.345833,33.829166,1.67113945578231,14,0,0,5,1,0,1,0,79,0,0,0,19594.4285714286,44.2857142857143,178,28,48,48,34,18,7,9,1472,240,5,156,124,38,7300,314,-7,321,75,162,248,60,199044,22095,12614,16,60192,40764,60192,40764,301,54,2
-84.345833,44.037498,0.636666666666667,1,0,31,32,0,4,30,0,0,0,0,0,66370,-1,125,58,55,57,33,10,6,19,1458,240,2,67,120,29,9792,275,-128,403,179,-63,189,-63,829243,102848,33212,28,277665,130604,277665,130604,272,39,3
-84.337502,33.804165,2.01128571428571,12,0,1,13,0,0,0,0,73,0,0,0,10651.4,37.8,168.8,30,47,48,34,18,6,9,1484,240,5,157,123,38,7304,314,-6,320,76,163,249,61,108293,12007,6764,16,32752,22174,32752,22174,306,45,1
-84.32917,33.6875,2.65833333333333,10,0,4,13,0,2,8,0,63,0,0,0,19058.5,51,182.5,25,49,46,35,20,6,10,1484,240,5,160,122,38,7307,317,-2,319,79,166,253,64,213976,23736,12860,16,64794,43594,64794,43594,291,59,3
-84.320831,42.237499,0.706666666666667,3,1,5,11,0,9,65,0,7,0,0,1,798,20,138,34,60,34,45,21,5,26,1498,240,5,85,110,29,9583,281,-98,379,205,-42,205,-42,8190,910,396,22,2540,1394,2540,1394,296,24,1
-84.304169,41.979168,0.756666666666667,4,1,11,7,0,2,55,2,0,0,1,18,3384,20,140,28,59,35,46,20,5,24,1500,240,3,85,112,29,9473,280,-98,378,203,-41,203,-41,34610,3721,1779,20,10565,6177,10565,6177,326,36,1
-84.29583,41.970833,0.66,4,1,11,7,0,2,56,1,0,0,1,16,3132,20,140,27,59,35,46,20,5,24,1502,240,3,85,112,29,9473,280,-98,378,203,-41,203,-41,32018,3442,1647,20,9773,5715,9773,5715,326,37,0
-84.29583,44.395832,0.573333333333333,6,0,31,49,0,2,9,0,0,0,0,2,2899,-11,117,71,53,60,32,8,8,18,1434,240,2,57,122,29,9902,269,-140,409,170,-74,181,-74,37467,4554,1523,29,12791,5836,12791,5836,402,46,1
-84.287498,41.295834,5.59024486624487,0,0,1,1,0,10,86,0,2,0,0,0,1575380,-15.6,96,22,63,29,48,23,4,25,1485,240,2,95,114,29,9569,290,-94,384,194,-33,214,-33,19482704,2066091,1001778,21,6105510,3552138,6105510,3552138,253,15,5
-84.279167,45.454166,0.356666666666667,6,0,15,33,0,5,31,0,0,0,0,7,31102,-10,111,70,56,57,32,9,8,19,1396,240,4,61,115,28,9813,270,-135,405,175,-61,183,-68,414184,50250,17892,26,139106,68835,139106,68835,235,44,0
-84.270836,41.962502,0.626666666666667,4,1,11,7,0,2,56,1,0,0,1,16,2449,-37,64,27,59,35,46,20,5,24,1502,240,3,85,112,29,9473,280,-98,378,203,-41,203,-41,32018,3442,1647,20,9773,5715,9773,5715,326,37,0
-84.262497,40.6875,6.04060606060606,0,0,0,0,0,11,87,0,1,0,0,0,53720.8,-11.6,99.6,25,63,25,50,25,5,25,1464,240,4,99,112,29,9569,290,-91,381,198,-29,217,-29,641481,68037,33980,21,202560,117283,202560,117283,284,25,3
-84.262497,40.945835,6.62571625344353,0,0,0,1,0,11,88,0,1,0,0,0,74960.4545454545,-12.8181818181818,98.5454545454545,25,64,25,50,25,5,25,1467,240,3,99,113,29,9580,291,-92,383,198,-29,217,-29,897997,94869,47432,21,283208,164432,283208,164432,271,21,3
-84.245834,42.054165,0.62,1,0,12,6,0,5,72,0,0,0,0,3,6444,20,140,27,58,36,45,19,4,21,1516,240,3,85,111,29,9474,280,-97,377,204,-40,204,-40,65914,7119,3359,21,20163,11691,20163,11691,318,33,1
-84.237503,30.4625,0.396666666666667,32,0,1,40,0,0,6,0,21,0,0,0,5949,87,228,33,50,50,30,20,3,14,1505,240,4,195,132,45,6016,330,41,289,269,158,269,116,62449,7956,3023,26,21189,11053,21189,11053,59,54,1
-84.237503,44.195835,1.5,1,0,13,11,0,6,68,0,0,0,0,1,1228,-2,125,46,55,63,30,6,6,17,1488,240,1,65,121,30,9813,275,-130,405,178,-65,188,-65,15715,1953,630,28,5311,2476,5311,2476,267,44,1
-84.229164,40.995834,6.62370419885126,0,0,0,1,0,11,82,0,4,0,0,0,103598.833333333,-14.4166666666667,96.25,25,64,26,50,24,5,25,1481,240,4,98,112,29,9555,290,-91,381,197,-30,217,-30,1278905,136728,67223,21,404562,236147,404562,236147,262,16,3
-84.229164,41.045834,6.86943667443667,0,0,0,0,0,8,90,0,1,0,0,0,213628,-7.45454545454545,102.090909090909,24,64,26,50,25,5,25,1469,240,3,98,111,29,9486,289,-88,377,196,-29,216,-29,2591350,286212,136827,21,827407,480951,827407,480951,250,15,3
-84.229164,42.079166,0.731666666666666,1,0,12,5,0,7,72,0,1,0,0,2,8597,20,140,27,58,37,45,19,4,21,1519,240,3,85,111,29,9474,280,-97,377,204,-40,204,-40,87928,9511,4477,21,26912,15578,26912,15578,314,30,1
-84.220833,42.345833,0.933333333333334,1,0,18,11,0,6,62,0,0,0,0,2,9889,20,137,30,58,35,45,19,5,23,1507,240,4,84,108,28,9568,279,-98,377,204,-42,204,-42,101906,11240,5018,22,31277,17632,31277,17632,301,28,1
-84.195831,44.929165,0.246666666666667,4,0,53,30,0,0,11,0,0,0,0,1,1414,-12,118,56,55,53,37,10,7,17,1435,240,4,60,122,29,9878,272,-139,411,173,-62,182,-71,19245,2339,814,28,6661,3110,6661,3110,336,159,1
-84.1875,42.0625,0.676666666666667,2,0,11,6,0,6,70,0,1,0,0,4,11409,20,140,27,58,37,44,19,4,22,1517,240,3,85,111,29,9474,280,-97,377,204,-40,204,-40,116681,12628,5940,21,35715,20674,35715,20674,311,28,1
-84.1875,44.9375,0.263333333333333,4,0,53,29,0,1,10,0,0,0,0,2,1682,-12,118,56,55,54,37,10,7,18,1431,240,4,60,122,29,9895,273,-139,412,174,-62,183,-71,22910,2783,970,28,7929,3704,7929,3704,330,151,1
-84.179169,44.995834,0.293333333333333,3,0,39,32,0,5,21,0,0,0,0,1,8184,-84,35,57,56,55,35,10,7,17,1431,240,4,58,122,29,9898,271,-140,411,172,-63,181,-72,131100,15792,5550,28,45215,21221,45215,21221,348,109,2
-84.179169,45.229168,1.36666666666667,19,0,13,54,0,2,9,0,0,0,0,2,4311,-12,113,72,57,60,31,9,10,19,1395,240,5,59,118,29,9850,270,-138,408,173,-62,182,-70,58363,7001,2506,27,19843,9621,19843,9621,270,32,1
-84.154167,33.670834,1.96666666666667,11,1,2,23,0,9,31,0,23,0,0,0,9951,48,181,32,47,50,33,17,7,10,1475,240,5,160,124,39,7195,317,-2,319,80,166,251,65,89239,9951,5618,16,27171,18190,27171,18190,274,59,1
-84.154167,42.070835,0.67,4,0,11,8,0,4,62,2,1,0,0,8,2158,19,140,27,58,37,44,19,5,22,1517,240,3,86,111,29,9496,280,-96,376,204,-40,204,-40,21949,2372,1123,21,6703,3909,6703,3909,302,23,1
-84.154167,44.279167,1.4,1,0,15,7,0,5,69,0,0,0,0,2,1852,-5,124,44,55,63,31,6,5,18,1501,240,1,63,123,30,9783,273,-134,407,175,-67,185,-67,23890,2947,964,28,8125,3746,8125,3746,290,54,1
-84.129166,44.662498,0.286666666666667,13,0,18,45,0,3,18,0,0,0,0,1,339346,-12,117,67,54,63,30,6,9,17,1429,240,2,58,122,29,9878,269,-140,409,170,-73,181,-73,4415315,532353,177582,29,1516552,684641,1516552,684641,374,49,5
-84.087502,33.654167,0.704583333333333,11,0,5,40,1,8,30,0,5,0,0,0,3701.75,80.5,219,36,46,51,33,16,9,10,1458,240,6,161,125,39,7164,318,-2,320,82,167,251,66,41137,4595,2591,16,12543,8354,12543,8354,269,57,1
-84.087502,34.029167,0.8975,32,0,4,33,1,5,21,0,5,0,0,0,23127,81,224,32,48,48,34,18,7,10,1437,240,4,152,126,39,7208,311,-10,321,72,159,243,57,268084,29919,17976,15,81374,56386,81374,56386,340,57,2
-84.07917,42.329166,0.556666666666667,9,0,22,24,0,3,37,0,0,0,0,5,1501,20,137,31,57,37,45,18,5,23,1522,240,3,84,107,28,9543,278,-98,376,203,-43,203,-43,15476,1697,778,21,4726,2713,4726,2713,302,29,1
-84.07917,42.395832,0.79,2,0,33,4,0,0,60,0,0,0,0,1,310,20,137,29,57,38,45,18,5,22,1541,240,4,84,107,28,9555,278,-98,376,204,-43,204,-43,3217,354,160,22,983,561,983,561,291,63,1
-84.07917,42.420834,0.583333333333333,2,0,39,11,0,2,39,0,0,0,0,6,2401,20,137,30,57,36,45,18,6,23,1526,240,4,84,107,28,9574,278,-98,376,204,-43,204,-43,24904,2737,1236,22,7611,4348,7611,4348,288,37,1
-84.070831,34.137501,1.1425,18,0,3,29,0,3,34,0,12,0,0,0,4894,37,173,35,48,46,35,19,7,10,1414,240,4,151,126,39,7208,309,-12,321,70,157,242,55,43781,4894,2918,15,13301,9195,13301,9195,335,75,1
-84.0625,33.579166,0.950000000000001,17,0,7,40,0,6,27,0,2,0,0,0,12494.3333333333,51.3333333333333,186,34,46,49,33,18,7,10,1458,240,5,162,126,39,7170,319,-1,320,83,168,252,67,129845,14536,8122,16,39687,26169,39687,26169,251,56,1
-84.0625,33.770832,2.08333333333333,17,0,2,25,0,5,19,0,32,0,0,0,80057,86,228,31,47,50,33,17,7,10,1477,240,6,156,125,39,7225,314,-6,320,76,163,247,61,935676,104276,61135,15,284109,193784,284109,193784,298,55,3
-84.054169,33.737499,1.66666666666667,17,0,2,26,0,5,20,0,29,0,0,0,88468,86,228,32,47,50,33,17,7,10,1475,240,6,157,125,39,7199,315,-6,321,77,163,248,62,1036201,115500,67647,15,314722,214451,314722,214451,296,56,3
-84.037498,33.779167,1.4,12,0,6,37,0,11,28,0,7,0,0,0,6313,45,181,31,47,49,33,17,8,10,1470,240,6,159,126,39,7182,316,-4,320,79,165,249,64,56574,6313,3687,15,17212,11670,17212,11670,290,62,1
-84.037498,42.429165,0.766666666666667,1,0,19,5,0,9,67,0,0,0,0,2,18767,20,137,27,58,37,45,18,5,22,1526,240,3,84,107,28,9582,278,-98,376,204,-43,204,-43,195378,21578,9550,22,59821,33688,59821,33688,287,25,2
-84.029167,44.404167,0.936666666666667,3,0,31,33,0,3,28,0,0,0,0,1,7732,-10,123,56,54,61,32,7,8,17,1466,240,2,60,128,31,9742,273,-138,411,172,-69,181,-69,99483,11952,4141,28,33870,15865,33870,15865,307,83,2
-84.020836,42.420834,1.6,1,0,19,5,0,8,65,0,0,0,0,2,18998,20,137,27,58,37,45,18,5,22,1526,240,3,84,107,28,9582,278,-98,376,204,-43,204,-43,197772,21840,9670,22,60551,34108,60551,34108,286,26,2
-83.995834,32.029167,0.863888888888889,8,0,5,20,0,8,59,0,0,0,0,0,21729.3333333333,99.6666666666667,242,21,53,47,33,20,4,12,1508,240,2,183,131,42,6671,330,20,310,108,189,265,93,259079,27842,10904,22,79579,43841,79579,43841,112,28,2
-83.987503,42.879166,4.36096268810554,0,0,8,0,0,11,81,0,0,0,0,0,1428.28571428571,-30.5714285714286,74.1428571428571,25,61,42,40,17,3,21,1523,240,2,83,107,28,9575,278,-100,378,193,-44,202,-44,19203,2140,900,24,5940,3206,5940,3206,257,15,1
-83.987503,45.287498,0.406666666666667,15,0,18,47,0,3,15,0,0,0,0,2,5787,-11,107,75,57,59,32,9,9,21,1405,240,5,59,114,28,9785,266,-136,402,173,-62,181,-69,77604,9256,3385,27,26374,12846,26374,12846,257,30,2
-83.970833,42.345833,0.806666666666667,2,0,15,9,0,7,64,0,1,0,0,2,12484,21,138,28,58,37,45,18,4,21,1525,240,3,85,107,28,9533,278,-97,375,204,-41,204,-41,128419,14030,6479,21,39140,22701,39140,22701,290,31,2
-83.970833,45.087502,0.386666666666667,13,0,17,58,0,3,8,0,0,0,0,1,4926,-82,33,58,55,63,31,6,9,16,1434,240,3,59,118,29,9794,269,-137,406,173,-61,181,-69,77849,9395,3388,27,26681,12808,26681,12808,268,35,2
-83.970833,45.279167,0.583333333333333,14,0,19,49,0,3,14,0,0,0,0,1,5339,-12,107,75,57,59,32,9,9,21,1407,240,5,59,114,28,9786,266,-136,402,173,-62,181,-69,71610,8544,3121,27,24343,11847,24343,11847,258,30,2
-83.95417,44.354168,0.496666666666667,8,0,29,41,0,3,15,0,0,0,0,4,6450,-9,122,61,54,59,32,8,8,18,1462,240,2,62,125,30,9732,272,-135,407,174,-67,183,-67,81835,9815,3441,27,27690,13131,27690,13131,275,35,2
-83.945831,33.670834,1.48,17,0,3,28,0,5,21,0,26,0,0,0,113302,8,135,32,47,50,33,17,7,10,1475,240,6,157,126,39,7212,315,-5,320,78,163,248,62,1234385,137686,80270,15,375265,254753,375265,254753,289,58,3
-83.945831,33.820835,0.996666666666668,7,0,4,40,0,18,31,0,0,0,0,0,3475,47,182.5,30,48,50,33,17,8,10,1475,240,6,157,126,39,7153,315,-4,319,78,163,248,63,39596,4417,2630,15,12033,8215,12033,8215,301,46,1
-83.945831,44.362499,0.486666666666667,8,0,29,41,0,3,15,0,0,0,0,4,6276,-9,122,61,54,60,32,8,8,18,1462,240,3,62,125,30,9732,272,-135,407,174,-67,183,-67,79622,9548,3348,27,26941,12777,26941,12777,276,35,2
-83.9375,44.4375,0.353333333333333,8,0,28,54,0,2,8,0,0,0,0,0,1159,-9,122,67,53,65,30,6,9,16,1447,240,3,61,126,30,9731,272,-136,408,173,-68,182,-68,14760,1766,620,28,5008,2375,5008,2375,286,59,1
-83.929169,44.429165,0.49,9,0,26,54,0,3,6,0,0,0,0,2,1449,-9,122,67,53,64,30,6,9,17,1445,240,3,61,126,30,9729,272,-136,408,173,-68,182,-68,18442,2206,775,28,6258,2966,6258,2966,284,51,1
-83.92083,42.4375,1.33333333333333,0,0,20,10,0,7,62,0,0,0,0,1,11393,21,137,27,58,37,45,19,5,21,1533,240,4,84,106,28,9569,278,-98,376,204,-42,204,-42,118695,13007,5936,22,36224,20817,36224,20817,283,30,1
-83.912498,33.712502,0.596666666666667,20,0,11,35,0,5,29,0,0,0,0,0,7416,89,232,30,46,49,34,18,7,9,1475,240,6,161,126,39,7145,319,-1,320,82,166,251,66,90476,10134,5879,15,27637,18477,27637,18477,254,47,1
-83.887497,33.920834,0.846666666666667,30,0,4,38,0,6,16,0,6,0,0,0,24505,43,179,32,47,50,33,17,8,10,1463,240,6,156,126,39,7154,315,-6,321,77,162,246,62,219731,24505,14802,15,66681,46023,66681,46023,313,59,2
-83.879166,42.429165,0.74,4,0,7,9,0,10,63,0,4,0,0,2,92853,22,137,26,59,36,45,19,5,21,1515,240,3,85,104,27,9611,278,-97,375,206,-29,206,-42,958118,104317,50083,21,291713,172051,291713,172051,291,35,3
-83.879166,44.787498,0.596666666666667,10,0,27,39,0,3,16,0,0,0,0,4,1797,-79,36,57,55,63,31,6,9,17,1439,240,3,60,119,29,9753,268,-134,402,173,-59,182,-68,27648,3347,1181,28,9455,4522,9455,4522,298,44,1
-83.854164,34.0625,0.926666666666667,35,1,5,35,0,5,19,0,0,0,0,0,5806,41,178,30,48,48,34,18,7,10,1454,240,5,155,127,39,7163,314,-8,322,75,161,246,61,52044,5806,3554,15,15785,11002,15785,11002,318,95,1
-83.854164,42.945835,3.00134993661309,0,1,2,1,0,15,79,0,1,0,0,0,3498.53846153846,-28.7692307692308,76.0769230769231,22,62,43,40,17,4,21,1540,240,1,84,107,28,9572,278,-99,377,194,-43,203,-43,46606,5186,2188,24,14532,7704,14532,7704,248,18,1
-83.845833,43.629166,2.43333333333333,1,0,13,8,0,8,67,0,2,0,0,1,1332427,-49,54,38,59,48,39,14,5,20,1485,240,2,79,112,28,9672,281,-107,388,190,-49,200,-49,19017887,2266078,809402,26,6068010,3050228,6068010,3050228,243,24,6
-83.837502,42.504166,0.743333333333333,4,1,11,11,0,7,59,1,0,0,0,5,3702,21,136,26,59,36,45,19,5,21,1517,240,4,84,104,27,9610,277,-98,375,204,-43,204,-43,38567,4215,1965,22,11749,6821,11749,6821,294,40,1
-83.837502,42.787498,0.633333333333333,1,0,11,6,0,9,70,0,1,0,0,2,35081,20,135,25,58,37,45,19,5,20,1520,240,4,83,105,27,9618,277,-99,376,204,-44,204,-44,366281,40146,18216,23,112490,63110,112490,63110,298,44,2
-83.82917,39.962502,5.66111111111111,0,0,2,4,1,14,78,0,1,0,0,0,103075.333333333,17,136.333333333333,27,60,27,50,24,5,24,1464,240,5,101,114,30,9244,289,-85,374,196,-23,216,-23,1133132,123724,62417,21,362143,211860,362143,211860,345,58,3
-83.82917,42.920834,7.31734126984127,0,0,2,1,0,17,80,0,0,0,0,0,2020.5,-37,65.375,22,62,44,39,17,4,21,1534,240,1,84,106,28,9561,277,-98,375,194,-43,203,-43,28289,3135,1332,24,8809,4680,8809,4680,252,20,1
-83.820831,34.412498,4.06872023809524,30,0,17,37,0,2,14,0,0,0,0,0,10638,33.25,170.5,30,47,42,36,22,5,10,1419,240,3,146,128,39,7123,305,-16,321,67,152,237,53,107377,11929,7054,14,32218,23005,32218,23005,412,108,1
-83.820831,44.412498,0.466666666666667,8,0,23,45,0,1,10,0,0,0,0,10,1765,-8,120,60,53,63,30,6,9,18,1457,240,2,62,122,30,9698,271,-133,404,174,-66,183,-66,22278,2659,937,27,7522,3570,7522,3570,279,23,0
-83.804169,42.904167,1.95748347107438,0,0,6,1,0,14,79,0,0,0,0,0,506.909090909091,-32.3636363636364,70.6363636363636,23,62,45,39,17,4,21,1529,240,1,84,106,28,9561,277,-99,376,194,-43,203,-43,6882,765,324,24,2147,1136,2147,1136,251,21,1
-83.787498,42.554165,0.523333333333333,2,0,7,8,0,9,69,0,4,0,0,2,4205,21,135,24,59,36,45,19,5,21,1516,240,4,84,103,27,9620,277,-98,375,204,-44,204,-44,43772,4800,2242,22,13357,7735,13357,7735,300,30,1
-83.729164,42.4375,0.703333333333333,2,0,5,7,0,12,70,0,1,0,0,2,7821,22,137,26,59,35,45,19,4,21,1516,240,3,86,103,27,9613,278,-96,374,206,-28,206,-41,79694,8526,4262,20,24036,14609,24036,14609,285,20,2
-83.720833,42.820835,0.613333333333333,7,1,2,8,0,9,47,2,16,0,0,7,3320,20,136,26,59,40,43,17,5,21,1543,240,3,84,106,28,9587,278,-98,376,204,-43,204,-43,34624,3781,1667,24,10690,5822,10690,5822,273,35,1
